@timestamp,node_description,node_name,error_code,error_message,error_color,requires_ui
2025-05-13T14:46:37.584-05:00,5 - IOM/5,5_5_MIOM,M2196,Sample not detected for unload,Red,Yes
2025-05-13T14:47:46.770-05:00,5 - IOM/5,5_5_MIOM,M2196,Sample not detected for unload,Red,Yes
2025-05-13T14:47:57.554-05:00,107 - FIM/6,107_6_BIM,12D3,Tube Stuck Error,Red,Yes
2025-05-13T14:48:04.728-05:00,5 - IOM/5,5_5_MIOM,M2196,Sample not detected for unload,Red,Yes
2025-05-13T14:48:32.046-05:00,107 - FIM/6,107_6_BIM,12D3,Tube Stuck Error,Red,Yes
2025-05-13T14:48:34.887-05:00,107 - FIM/6,107_6_BIM,12D3,Tube Stuck Error,Red,Yes
2025-05-13T14:48:36.312-05:00,23 - IOM/6,23_6_MIOM,M2183,Tube not detected on gate after place,Red,Yes
2025-05-13T14:48:36.349-05:00,23 - IOM/6,23_6_MIOM,M2183,Tube not detected on gate after place,Red,Yes
2025-05-13T14:48:36.568-05:00,107 - FIM/6,107_6_BIM,12D3,Tube Stuck Error,Red,Yes
2025-05-13T14:49:51.076-05:00,23 - IOM/6,23_6_MIOM,M2192,Safety switch is opened,Red,Yes
2025-05-13T14:49:51.260-05:00,23 - IOM/6,23_6_MIOM,M2190,Safety Shield Open,Red,User Error
2025-05-13T14:50:04.855-05:00,23 - IOM/6,23_6_MIOM,M2192,Safety switch is opened,Red,Yes
2025-05-13T14:50:04.903-05:00,23 - IOM/6,23_6_MIOM,M2183,Tube not detected on gate after place,Red,Yes
2025-05-13T14:56:23.330-05:00,1 - IOM/1,1_1_MIOM,M2183,Tube not detected on gate after place,Red,Yes
2025-05-13T14:56:23.368-05:00,1 - IOM/1,1_1_MIOM,M2183,Tube not detected on gate after place,Red,Yes
2025-05-13T14:57:53.804-05:00,1 - IOM/1,1_1_MIOM,M2183,Tube not detected on gate after place,Red,Yes
2025-05-13T14:58:07.087-05:00,1 - IOM/1,1_1_MIOM,80B3,Tube Absent when expected at internal Gate,Red,Yes
2025-05-13T14:58:09.304-05:00,1 - IOM/1,1_1_MIOM,80B3,Tube Absent when expected at internal Gate,Red,Yes
2025-05-13T14:58:09.308-05:00,1 - IOM/1,1_1_MIOM,80B3,Tube Absent when expected at internal Gate,Red,Yes
2025-05-13T14:59:00.415-05:00,29 - CS5/1,29_1_CS5,0A5D,Analyzer Pausing,Red,Analyzer Error
2025-05-13T15:10:37.544-05:00,56 - IOM/7,56_7_MIOM,M21B8,Pass Error,Red,Yes
2025-05-13T15:13:46.963-05:00,56 - IOM/7,56_7_MIOM,M21B8,Pass Error,Red,Yes
2025-05-13T15:14:08.000-05:00,42 - ATS/2,42_2_ATS,8430,Atellica System Not Available,Red,Analyzer Error
2025-05-13T15:25:39.328-05:00,29 - CS5/1,29_1_CS5,0A5D,Analyzer Pausing,Red,Analyzer Error
2025-05-13T15:31:39.322-05:00,29 - CS5/1,29_1_CS5,0A5D,Analyzer Pausing,Red,Analyzer Error
2025-05-13T15:50:32.668-05:00,42 - ATS/2,42_2_ATS,8430,Atellica System Not Available,Red,Analyzer Error
2025-05-13T15:50:54.422-05:00,1 - IOM/1,1_1_MIOM,M2192,Safety switch is opened,Red,Yes
2025-05-13T15:50:54.645-05:00,1 - IOM/1,1_1_MIOM,M2190,Safety Shield Open,Red,User Error
2025-05-13T15:52:38.044-05:00,1 - IOM/1,1_1_MIOM,M2192,Safety switch is opened,Red,Yes
2025-05-13T15:57:51.887-05:00,31 - LXL/1,31_1_LXL,3633,Analyzer Not Available,Red,Analyzer Error
2025-05-13T15:59:02.709-05:00,49 - IAU/1,49_1_IAU,5C82,Rack stuck between Unload Position and Analyzer Pre-Input Position,Red,No
2025-05-13T15:59:28.306-05:00,32 - LXL/2,32_2_LXL,3633,Analyzer Not Available,Red,Analyzer Error
2025-05-13T16:00:30.588-05:00,49 - IAU/1,49_1_IAU,5CE3,Safety shield open,Red,User Error
2025-05-13T16:01:31.684-05:00,49 - IAU/1,49_1_IAU,5C80,Unload Position - Rack not correctly positioned,Red,No
2025-05-13T16:04:31.614-05:00,29 - CS5/1,29_1_CS5,0A56,Waiting for Analyzer Operational Status,Red,Analyzer Error
2025-05-13T16:04:32.020-05:00,29 - CS5/1,29_1_CS5,0A50,Analyzer Not Responding,Red,Analyzer Error
2025-05-13T16:04:32.416-05:00,29 - CS5/1,29_1_CS5,0A56,Waiting for Analyzer Operational Status,Red,Analyzer Error
2025-05-13T16:04:47.313-05:00,29 - CS5/1,29_1_CS5,0A50,Analyzer Not Responding,Red,Analyzer Error
2025-05-13T16:04:47.691-05:00,29 - CS5/1,29_1_CS5,0A56,Waiting for Analyzer Operational Status,Red,Analyzer Error
2025-05-13T16:05:02.615-05:00,29 - CS5/1,29_1_CS5,0A50,Analyzer Not Responding,Red,Analyzer Error
2025-05-13T16:05:03.004-05:00,29 - CS5/1,29_1_CS5,0A56,Waiting for Analyzer Operational Status,Red,Analyzer Error
2025-05-13T16:05:17.927-05:00,29 - CS5/1,29_1_CS5,0A50,Analyzer Not Responding,Red,Analyzer Error
2025-05-13T16:05:18.324-05:00,29 - CS5/1,29_1_CS5,0A56,Waiting for Analyzer Operational Status,Red,Analyzer Error
2025-05-13T16:09:29.109-05:00,88 - DSM/1,88_1_DSM,787,Foil Sensor Obstruction,Red,Yes
2025-05-13T16:14:29.819-05:00,88 - DSM/1,88_1_DSM,787,Foil Sensor Obstruction,Red,Yes
2025-05-13T16:18:13.181-05:00,123 - DCM/7,123_7_DCM,514,Cap Waste Has Been Removed,Red,User Error
2025-05-13T16:18:25.217-05:00,122 - DCM/6,122_6_DCM,514,Cap Waste Has Been Removed,Red,User Error
2025-05-13T16:18:48.877-05:00,121 - DCM/5,121_5_DCM,514,Cap Waste Has Been Removed,Red,User Error
2025-05-13T16:18:49.371-05:00,121 - DCM/5,121_5_DCM,588,Cap Waste Missing,Red,User Error
2025-05-13T16:18:59.537-05:00,120 - DCM/4,120_4_DCM,514,Cap Waste Has Been Removed,Red,User Error
2025-05-13T16:24:11.796-05:00,122 - DCM/6,122_6_DCM,514,Cap Waste Has Been Removed,Red,User Error
2025-05-13T16:24:46.658-05:00,123 - DCM/7,123_7_DCM,514,Cap Waste Has Been Removed,Red,User Error
2025-05-13T16:25:39.649-05:00,120 - DCM/4,120_4_DCM,514,Cap Waste Has Been Removed,Red,User Error
2025-05-13T16:26:16.670-05:00,121 - DCM/5,121_5_DCM,588,Cap Waste Missing,Red,User Error
2025-05-13T16:30:46.584-05:00,126 - ALQ/1,126_1_ALQ,M01B5,Pinch Roller Move Failure,Red,Yes
2025-05-13T16:35:50.640-05:00,126 - ALQ/1,126_1_ALQ,M01B5,Pinch Roller Move Failure,Red,Yes
2025-05-13T16:41:20.794-05:00,119 - DCM/3,119_3_DCM,514,Cap Waste Has Been Removed,Red,User Error
2025-05-13T16:53:13.577-05:00,24 - UNS/1,24_1_UNS,M3282,Safety Shield Open,Red,Yes
2025-05-13T17:16:58.492-05:00,22 - DCM/2,22_2_DCM,514,Cap Waste Has Been Removed,Red,User Error
2025-05-13T17:17:53.571-05:00,21 - DCM/1,21_1_DCM,514,Cap Waste Has Been Removed,Red,User Error
2025-05-13T17:21:00.258-05:00,128 - ALQ/3,128_3_ALQ,S0033,CANoE: Timeout receiving answer,Red,Maintenance
2025-05-13T17:21:13.255-05:00,128 - ALQ/3,128_3_ALQ,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-13T17:21:20.862-05:00,128 - ALQ/3,128_3_ALQ,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-13T17:21:53.264-05:00,128 - ALQ/3,128_3_ALQ,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-13T17:23:53.291-05:00,128 - ALQ/3,128_3_ALQ,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-13T17:28:58.478-05:00,128 - ALQ/3,128_3_ALQ,S0066,Diagnostic Macro Not Found,Red,No
2025-05-13T17:30:21.956-05:00,2 - IOM/2,2_2_MIOM,M2183,Tube not detected on gate after place,Red,Yes
2025-05-13T17:30:21.995-05:00,2 - IOM/2,2_2_MIOM,M2183,Tube not detected on gate after place,Red,Yes
2025-05-13T17:31:39.335-05:00,2 - IOM/2,2_2_MIOM,80B3,Tube Absent when expected at internal Gate,Red,Yes
2025-05-13T17:31:41.857-05:00,2 - IOM/2,2_2_MIOM,80B3,Tube Absent when expected at internal Gate,Red,Yes
2025-05-13T17:31:41.862-05:00,2 - IOM/2,2_2_MIOM,80B3,Tube Absent when expected at internal Gate,Red,Yes
2025-05-13T17:49:09.306-05:00,29 - CS5/1,29_1_CS5,0A5D,Analyzer Pausing,Red,Analyzer Error
2025-05-13T18:16:11.265-05:00,106 - FIM/5,106_5_BIM,12A7,Gripper Close Fault,Red,Yes
2025-05-13T18:20:24.980-05:00,106 - FIM/5,106_5_BIM,12A7,Gripper Close Fault,Red,Yes
2025-05-13T18:20:27.468-05:00,106 - FIM/5,106_5_BIM,12A7,Gripper Close Fault,Red,Yes
2025-05-13T18:20:29.174-05:00,106 - FIM/5,106_5_BIM,12A7,Gripper Close Fault,Red,Yes
2025-05-13T18:25:21.705-05:00,106 - FIM/5,106_5_BIM,1228,Residual Samples In The Tray,Red,No
2025-05-13T18:32:25.237-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-13T18:33:38.003-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-13T18:33:39.342-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-13T18:33:41.951-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-13T18:39:02.516-05:00,123 - DCM/7,123_7_DCM,S0066,Diagnostic Macro Not Found,Red,No
2025-05-13T18:40:53.878-05:00,123 - DCM/7,123_7_DCM,S0066,Diagnostic Macro Not Found,Red,No
2025-05-13T18:41:12.307-05:00,106 - FIM/5,106_5_BIM,12A3,Robot - Sample Tube Not Found,Red,Yes
2025-05-13T18:42:34.256-05:00,106 - FIM/5,106_5_BIM,12A3,Robot - Sample Tube Not Found,Red,Yes
2025-05-13T18:42:36.749-05:00,106 - FIM/5,106_5_BIM,12A3,Robot - Sample Tube Not Found,Red,Yes
2025-05-13T18:42:38.451-05:00,106 - FIM/5,106_5_BIM,12A3,Robot - Sample Tube Not Found,Red,Yes
2025-05-13T18:42:43.325-05:00,123 - DCM/7,123_7_DCM,S202A,CANoE: Ethernet Communication Problem caused by the request of the Reboot Command,Red,Maintenance
2025-05-13T18:43:53.312-05:00,123 - DCM/7,123_7_DCM,S0066,Diagnostic Macro Not Found,Red,No
2025-05-13T19:01:29.563-05:00,29 - CS5/1,29_1_CS5,0A5E,Analyzer in Pause,Red,Analyzer Error
2025-05-13T19:02:24.295-05:00,126 - ALQ/1,126_1_ALQ,M01C0,Tube Gripper Close Fault,Red,Yes
2025-05-13T19:02:59.936-05:00,29 - CS5/1,29_1_CS5,0A56,Waiting for Analyzer Operational Status,Red,Analyzer Error
2025-05-13T19:06:21.629-05:00,126 - ALQ/1,126_1_ALQ,M0183,Pinch Roller Activation Failure,Red,Yes
2025-05-13T19:08:57.860-05:00,126 - ALQ/1,126_1_ALQ,M01A1,Robotic Arm Safety Shield Open,Red,Maintenance
2025-05-13T19:29:03.340-05:00,128 - ALQ/3,128_3_ALQ,S0033,CANoE: Timeout receiving answer,Red,Maintenance
2025-05-13T19:29:16.306-05:00,128 - ALQ/3,128_3_ALQ,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-13T19:29:24.213-05:00,128 - ALQ/3,128_3_ALQ,S0032,CANoE: Timeout sending message,Red,Maintenance
2025-05-13T19:29:56.315-05:00,128 - ALQ/3,128_3_ALQ,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-13T19:31:56.349-05:00,128 - ALQ/3,128_3_ALQ,S202B,CANoE: Ethernet Communication or CAN Problem,Red,Maintenance
2025-05-13T19:36:03.543-05:00,128 - ALQ/3,128_3_ALQ,S0066,Diagnostic Macro Not Found,Red,No
2025-05-13T20:00:04.156-05:00,40 - ATS/3,40_3_ATS,8430,Atellica System Not Available,Red,Analyzer Error
2025-05-13T20:01:33.418-05:00,43 - ATS/1,43_1_ATS,8430,Atellica System Not Available,Red,Analyzer Error
2025-05-13T20:07:10.999-05:00,42 - ATS/2,42_2_ATS,8430,Atellica System Not Available,Red,Analyzer Error
2025-05-13T20:59:29.041-05:00,15 - XN9/1,15_1_XN9,5283,Safety Shield Open,Red,User Error
2025-05-13T21:37:25.776-05:00,17 - STL/1,17_1_STL,38A1,Analyzer Error Status,Red,Analyzer Error
2025-05-13T22:03:39.271-05:00,29 - CS5/1,29_1_CS5,0A5D,Analyzer Pausing,Red,Analyzer Error
2025-05-13T22:05:38.459-05:00,52 - IAU/4,52_4_IAU,5CE3,Safety shield open,Red,User Error
2025-05-13T22:08:40.103-05:00,50 - IAU/2,50_2_IAU,5CE3,Safety shield open,Red,User Error
2025-05-13T22:09:41.402-05:00,49 - IAU/1,49_1_IAU,5CE3,Safety shield open,Red,User Error
2025-05-13T22:16:23.235-05:00,23 - IOM/6,23_6_MIOM,8011,Carrier Not Arrived on Antenna,Red,Maintenance
2025-05-13T22:18:49.624-05:00,23 - IOM/6,23_6_MIOM,M2192,Safety switch is opened,Red,Yes
2025-05-13T22:18:49.757-05:00,23 - IOM/6,23_6_MIOM,M2190,Safety Shield Open,Red,User Error
2025-05-13T22:18:58.268-05:00,23 - IOM/6,23_6_MIOM,M2192,Safety switch is opened,Red,Yes
2025-05-13T22:42:11.135-05:00,91 - TBM/12,91_6_IUT,8011,Carrier Not Arrived on Antenna,Red,Maintenance
2025-05-13T22:58:21.903-05:00,37 - BP2/1,37_1_BP2,2211,Analyzer Busy,Red,Analyzer Error
2025-05-13T23:21:34.360-05:00,24 - UNS/1,24_1_UNS,M3299,Robot Generic error,Red,Yes
2025-05-13T23:40:40.539-05:00,50 - IAU/2,50_2_IAU,89B2,Robot Move Error - Axis Z,Red,Yes
2025-05-13T23:47:42.364-05:00,51 - IAU/3,51_3_IAU,5C0F,Initialization in progress,Red,No
2025-05-13T23:47:54.049-05:00,49 - IAU/1,49_1_IAU,89B2,Robot Move Error - Axis Z,Red,Yes
2025-05-13T23:47:54.336-05:00,49 - IAU/1,49_1_IAU,5C0F,Initialization in progress,Red,No
2025-05-13T23:48:28.991-05:00,49 - IAU/1,49_1_IAU,5C0F,Initialization in progress,Red,No
2025-05-13T23:48:44.879-05:00,49 - IAU/1,49_1_IAU,5C81,Unload Position - Rack stuck,Red,No
2025-05-13T23:49:00.572-05:00,49 - IAU/1,49_1_IAU,5CE3,Safety shield open,Red,User Error
2025-05-13T23:49:55.332-05:00,49 - IAU/1,49_1_IAU,89B2,Robot Move Error - Axis Z,Red,Yes
2025-05-13T23:49:55.679-05:00,49 - IAU/1,49_1_IAU,5C0F,Initialization in progress,Red,No
2025-05-13T23:53:59.654-05:00,15 - XN9/1,15_1_XN9,5283,Safety Shield Open,Red,User Error
2025-05-13T23:54:26.851-05:00,52 - IAU/4,52_4_IAU,5CE3,Safety shield open,Red,User Error
2025-05-13T23:54:33.520-05:00,52 - IAU/4,52_4_IAU,5C0F,Initialization in progress,Red,No
2025-05-13T23:54:49.904-05:00,52 - IAU/4,52_4_IAU,5C0F,Initialization in progress,Red,No
2025-05-13T23:54:53.575-05:00,52 - IAU/4,52_4_IAU,5C0F,Initialization in progress,Red,No
2025-05-13T23:57:35.440-05:00,50 - IAU/2,50_2_IAU,5CE3,Safety shield open,Red,User Error
2025-05-14T00:00:02.172-05:00,50 - IAU/2,50_2_IAU,5CE3,Safety shield open,Red,User Error
2025-05-14T00:00:02.192-05:00,64 - I1K/2,64_2_I1K,2440,No Ack Received,Red,Analyzer Error
2025-05-14T00:00:08.019-05:00,163 - UTC/28,163_28_UTC(SLAVE),S0033,CANoE: Timeout receiving answer,Red,Yes
2025-05-14T00:00:40.861-05:00,50 - IAU/2,50_2_IAU,89B2,Robot Move Error - Axis Z,Red,Yes
2025-05-14T00:00:41.223-05:00,50 - IAU/2,50_2_IAU,5C0F,Initialization in progress,Red,No
2025-05-14T00:09:04.501-05:00,103 - FIM/2,103_2_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:09:57.338-05:00,103 - FIM/2,103_2_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:10:01.125-05:00,103 - FIM/2,103_2_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:11:07.077-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:12:34.760-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:12:38.680-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:13:18.348-05:00,105 - FIM/4,105_4_BIM,12A7,Gripper Close Fault,Red,Yes
2025-05-14T00:14:34.003-05:00,105 - FIM/4,105_4_BIM,12A7,Gripper Close Fault,Red,Yes
2025-05-14T00:14:36.838-05:00,105 - FIM/4,105_4_BIM,12A7,Gripper Close Fault,Red,Yes
2025-05-14T00:14:38.562-05:00,105 - FIM/4,105_4_BIM,12A7,Gripper Close Fault,Red,Yes
2025-05-14T00:14:50.886-05:00,127 - ALQ/2,127_2_ALQ,M01BB,Tip Drop Channel Obstructed,Red,Maintenance
2025-05-14T00:18:53.590-05:00,92 - WBB/6,92_6_WBB,M06A2,Compactor Motor Generic Error,Red,No
2025-05-14T00:19:07.489-05:00,92 - WBB/6,92_6_WBB,M06A0,Compactor Up Error,Red,No
2025-05-14T00:24:11.297-05:00,51 - IAU/3,51_3_IAU,5C81,Unload Position - Rack stuck,Red,No
2025-05-14T00:24:22.388-05:00,107 - FIM/6,107_6_BIM,12D4,Diverter jam error,Red,Yes
2025-05-14T00:25:14.050-05:00,51 - IAU/3,51_3_IAU,5CE3,Safety shield open,Red,User Error
2025-05-14T00:26:18.032-05:00,103 - FIM/2,103_2_BIM,12D3,Tube Stuck Error,Red,Yes
2025-05-14T00:26:18.447-05:00,51 - IAU/3,51_3_IAU,89B2,Robot Move Error - Axis Z,Red,Yes
2025-05-14T00:26:18.693-05:00,51 - IAU/3,51_3_IAU,5C0F,Initialization in progress,Red,No
2025-05-14T00:26:51.880-05:00,103 - FIM/2,103_2_BIM,12D3,Tube Stuck Error,Red,Yes
2025-05-14T00:26:54.725-05:00,103 - FIM/2,103_2_BIM,12D3,Tube Stuck Error,Red,Yes
2025-05-14T00:26:56.432-05:00,103 - FIM/2,103_2_BIM,12D3,Tube Stuck Error,Red,Yes
2025-05-14T00:27:42.399-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-14T00:28:37.291-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-14T00:28:41.581-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-14T00:29:47.530-05:00,127 - ALQ/2,127_2_ALQ,M01D1,Printer Out of Paper,Red,Maintenance
2025-05-14T00:30:47.534-05:00,107 - FIM/6,107_6_BIM,1228,Residual Samples In The Tray,Red,No
2025-05-14T00:31:03.849-05:00,127 - ALQ/2,127_2_ALQ,M01A4,Printer Out of Paper,Red,Maintenance
2025-05-14T00:33:01.602-05:00,127 - ALQ/2,127_2_ALQ,M01A0,Printer Not In Position,Red,User Error
2025-05-14T00:37:33.156-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:38:08.857-05:00,104 - FIM/3,104_3_BIM,12C6,Safety Shield Open,Red,Yes
2025-05-14T00:39:09.352-05:00,107 - FIM/6,107_6_BIM,12B7,Moving Fault - Axis Y,Red,Yes
2025-05-14T00:39:21.592-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:39:24.113-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:39:27.300-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:39:59.756-05:00,107 - FIM/6,107_6_BIM,12B7,Moving Fault - Axis Y,Red,Yes
2025-05-14T00:40:04.085-05:00,107 - FIM/6,107_6_BIM,12B7,Moving Fault - Axis Y,Red,Yes
2025-05-14T00:42:29.050-05:00,23 - IOM/6,23_6_MIOM,8011,Carrier Not Arrived on Antenna,Red,Maintenance
2025-05-14T00:43:35.821-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:46:42.671-05:00,23 - IOM/6,23_6_MIOM,8011,Carrier Not Arrived on Antenna,Red,Maintenance
2025-05-14T00:47:29.462-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:47:32.075-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:47:33.839-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:47:36.668-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:47:50.876-05:00,103 - FIM/2,103_2_BIM,12D4,Diverter jam error,Red,Yes
2025-05-14T00:47:54.500-05:00,107 - FIM/6,107_6_BIM,12D4,Diverter jam error,Red,Yes
2025-05-14T00:48:17.666-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:48:20.064-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:48:21.761-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T00:53:15.452-05:00,107 - FIM/6,107_6_BIM,12D4,Diverter jam error,Red,Yes
2025-05-14T00:57:17.805-05:00,42 - ATS/2,42_2_ATS,8430,Atellica System Not Available,Red,Analyzer Error
2025-05-14T00:59:34.765-05:00,104 - FIM/3,104_3_BIM,12D4,Diverter jam error,Red,Yes
2025-05-14T00:59:44.355-05:00,103 - FIM/2,103_2_BIM,12A7,Gripper Close Fault,Red,Yes
2025-05-14T01:01:25.380-05:00,103 - FIM/2,103_2_BIM,12B5,Homing Fault - Axis Y,Red,Yes
2025-05-14T01:02:31.324-05:00,103 - FIM/2,103_2_BIM,12A7,Gripper Close Fault,Red,Yes
2025-05-14T01:02:33.932-05:00,103 - FIM/2,103_2_BIM,12A7,Gripper Close Fault,Red,Yes
2025-05-14T01:02:35.636-05:00,103 - FIM/2,103_2_BIM,12A7,Gripper Close Fault,Red,Yes
2025-05-14T01:03:11.233-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:03:29.306-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:03:29.638-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:03:31.674-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:03:33.368-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:05:18.388-05:00,104 - FIM/3,104_3_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:05:34.384-05:00,104 - FIM/3,104_3_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:05:37.002-05:00,104 - FIM/3,104_3_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:05:38.761-05:00,104 - FIM/3,104_3_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:06:39.443-05:00,104 - FIM/3,104_3_BIM,12D3,Tube Stuck Error,Red,Yes
2025-05-14T01:07:32.348-05:00,104 - FIM/3,104_3_BIM,12D3,Tube Stuck Error,Red,Yes
2025-05-14T01:07:32.635-05:00,104 - FIM/3,104_3_BIM,12D3,Tube Stuck Error,Red,Yes
2025-05-14T01:07:35.291-05:00,104 - FIM/3,104_3_BIM,12D3,Tube Stuck Error,Red,Yes
2025-05-14T01:07:37.039-05:00,104 - FIM/3,104_3_BIM,12D3,Tube Stuck Error,Red,Yes
2025-05-14T01:12:07.156-05:00,106 - FIM/5,106_5_BIM,12C6,Safety Shield Open,Red,Yes
2025-05-14T01:12:13.362-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:12:37.593-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:12:39.973-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:12:41.657-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:19:34.148-05:00,135 - BOM/1,135_1_BOM,SC065,Bulk Output Box Full,Red,Maintenance
2025-05-14T01:19:47.569-05:00,20 - USH/2,20_2_USH,3190,Carrier Not Arrived at Barcode Reader Gate,Red,Yes
2025-05-14T01:20:55.500-05:00,135 - BOM/1,135_1_BOM,SC065,Bulk Output Box Full,Red,Maintenance
2025-05-14T01:20:56.926-05:00,135 - BOM/1,135_1_BOM,SC065,Bulk Output Box Full,Red,Maintenance
2025-05-14T01:21:23.069-05:00,135 - BOM/1,135_1_BOM,SC065,Bulk Output Box Full,Red,Maintenance
2025-05-14T01:22:17.472-05:00,104 - FIM/3,104_3_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-14T01:24:35.205-05:00,104 - FIM/3,104_3_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-14T01:24:36.887-05:00,104 - FIM/3,104_3_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-14T01:27:11.414-05:00,126 - ALQ/1,126_1_ALQ,M028B,Wrong carrier status in labelling area,Red,Yes
2025-05-14T01:40:59.077-05:00,107 - FIM/6,107_6_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:41:52.296-05:00,27 - CO8/1,27_1_CO8,5DC1,Rack Not Present At Analyzer Input Position,Red,No
2025-05-14T01:42:53.169-05:00,107 - FIM/6,107_6_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:42:55.999-05:00,107 - FIM/6,107_6_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:42:57.700-05:00,107 - FIM/6,107_6_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-14T01:45:16.712-05:00,107 - FIM/6,107_6_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-14T01:46:01.059-05:00,27 - CO8/1,27_1_CO8,5DAB,Rack Not Arrived To Empty Rack Buffer Position,Red,No
